order_item_id,order_id,product_id,quantity,unit_price_sold,is_returned
12169,7303,39,2,159.83,False
12170,7304,30,2,445.92,False
12171,7305,14,2,256.42,False
12172,7305,106,1,129.52,False
12173,7306,18,1,187.76,False
12174,7306,16,1,115.77,True
12175,7306,6,2,159.76,False
12176,7307,43,1,193.44,False
12177,7307,58,3,110.5,False
12178,7308,39,1,180.6,False
12179,7308,70,2,173.03,False
12180,7309,114,2,89.65,True
12181,7310,51,1,142.11,False
12182,7310,23,1,189.22,True
12183,7311,52,1,174.91,True
12184,7311,76,2,356.83,False
12185,7311,38,1,146.05,False
12186,7311,36,3,190.84,False
12187,7312,91,2,76.25,False
12188,7313,42,2,19.32,False
12189,7314,14,1,286.19,False
12190,7315,30,1,445.92,False
12191,7316,10,1,421.03,False
12192,7317,46,1,82.84,True
12193,7318,39,1,168.73,False
12194,7319,78,1,375.99,False
12195,7320,115,1,156.08,True
12196,7321,86,4,332.54,False
12197,7321,34,3,40.68,True
12198,7321,56,2,204.45,True
12199,7322,84,1,120.81,False
12200,7322,42,2,23.53,False
12201,7322,63,4,307.42,False
12202,7323,59,3,76.68,False
12203,7324,3,1,58.04,True
12204,7325,46,5,86.59,True
12205,7326,89,1,224.99,False
12206,7326,37,3,189.58,True
12207,7327,35,1,117.44,False
12208,7328,89,2,242.39,False
12209,7328,61,4,345.76,False
12210,7329,74,7,240.89,False
12211,7330,37,1,180.54,False
12212,7331,40,3,175.79,False
12213,7331,84,1,113.19,False
12214,7332,61,1,324.29,False
12215,7333,19,1,583.09,False
12216,7333,75,4,167.01,False
12217,7333,68,3,232.92,False
12218,7334,37,1,169.36,False
12219,7334,18,2,250.79,False
12220,7335,35,4,154.3,False
12221,7335,108,1,125.71,False
12222,7336,42,1,26.94,False
12223,7337,36,1,171.81,True
12224,7338,51,1,188.33,False
12225,7338,1,2,608.44,False
12226,7339,78,1,409.66,False
12227,7339,21,5,642.5,False
12228,7339,97,1,178.42,False
12229,7340,43,2,174.87,False
12230,7341,21,1,481.36,False
12231,7341,83,4,170.47,False
12232,7342,105,1,50.37,False
12233,7342,61,1,345.76,False
12234,7343,5,3,183.49,False
12235,7344,41,2,182.73,False
12236,7345,60,4,152.53,False
12237,7346,23,3,213.97,False
12238,7346,11,2,390.9,False
12239,7347,86,1,332.54,True
12240,7348,16,1,161.85,False
12241,7349,109,3,99.36,True
12242,7350,119,1,177.58,False
12243,7350,96,2,26.58,False
12244,7351,13,5,267.67,False
12245,7352,10,1,445.3,True
12246,7353,42,1,24.16,True
12247,7354,51,1,163.41,False
12248,7355,118,1,38.84,False
12249,7356,1,1,367.8,True
12250,7357,42,1,24.39,True
12251,7358,20,1,290.46,False
12252,7358,71,1,328.97,False
12253,7358,109,1,87.36,False
12254,7359,80,2,295.58,False
12255,7359,22,2,476.29,False
12256,7359,105,3,45.66,False
12257,7360,89,1,242.39,False
12258,7360,100,1,53.29,False
12259,7360,66,2,208.38,False
12260,7360,80,2,326.1,False
12261,7361,47,1,31.94,False
12262,7362,16,3,116.22,True
12263,7363,60,1,165.34,True
12264,7364,36,2,190.84,True
12265,7365,2,1,590.91,False
12266,7365,58,1,120.83,False
12267,7366,58,1,120.83,False
12268,7366,23,2,250.76,False
12269,7366,44,1,49.44,False
12270,7367,49,2,153.72,True
12271,7368,100,5,47.61,False
12272,7368,39,3,161.35,False
12273,7369,51,1,117.56,True
12274,7370,85,4,233.05,False
12275,7370,38,1,134.42,False
12276,7371,63,1,334.02,False
12277,7372,94,1,126.86,False
12278,7372,9,2,73.22,False
12279,7373,43,2,211.53,True
12280,7374,90,2,216.62,False
12281,7375,80,1,277.94,False
12282,7375,13,1,320.15,False
12283,7376,45,5,45.82,False
12284,7377,120,2,144.22,True
12285,7377,25,3,403.78,False
12286,7378,82,2,210.01,False
12287,7378,34,1,37.65,True
12288,7379,59,1,92.37,True
12289,7380,36,1,128.68,True
12290,7381,31,1,136.33,False
12291,7381,36,1,158.61,False
12292,7382,47,1,29.9,True
12293,7383,78,2,374.92,False
12294,7383,33,2,50.01,False
12295,7383,108,1,115.05,True
12296,7383,55,1,74.67,False
12297,7384,30,1,406.63,False
12298,7384,45,1,45.35,True
12299,7385,98,1,191.98,True
12300,7386,4,2,92.02,True
12301,7386,120,1,128.62,False
12302,7386,110,3,99.4,False
12303,7386,12,2,200.02,False
12304,7387,110,2,111.46,False
12305,7388,9,1,104.58,False
12306,7389,32,4,121.52,False
12307,7389,26,1,131.91,False
12308,7390,50,3,103.96,False
12309,7391,1,4,411.06,False
12310,7392,118,2,33.01,False
12311,7393,49,2,109.07,False
12312,7394,5,1,144.87,False
12313,7395,92,1,268.39,False
12314,7396,105,1,50.37,False
12315,7397,24,2,282.25,False
12316,7398,61,4,251.51,False
12317,7398,71,2,296.44,False
12318,7399,3,4,52.84,False
12319,7400,80,1,300.93,False
12320,7400,7,1,62.58,False
12321,7400,9,6,106.98,True
12322,7401,14,3,265.74,False
12323,7401,25,5,283.25,False
12324,7401,51,1,132.11,False
12325,7401,28,1,145.36,True
12326,7402,25,1,325.16,False
12327,7403,55,1,81.59,False
12328,7403,46,1,118.63,True
12329,7403,86,1,332.54,False
12330,7404,65,4,65.32,False
12331,7404,58,1,111.86,False
12332,7405,40,1,197.87,False
12333,7406,76,3,356.83,False
12334,7407,15,1,342.57,False
12335,7408,55,1,81.59,True
12336,7408,69,2,389.99,False
12337,7409,119,1,174.97,False
12338,7409,110,1,103.99,False
12339,7410,117,2,150.59,False
12340,7411,91,3,66.67,False
12341,7412,111,1,107.3,True
12342,7413,51,2,157.56,True
12343,7413,49,1,143.38,False
12344,7414,98,1,183.91,False
12345,7415,104,1,119.35,False
12346,7416,25,2,305.26,True
12347,7416,51,1,142.38,False
12348,7417,17,1,303.98,False
12349,7418,76,1,356.83,False
12350,7418,20,1,359.84,False
12351,7419,44,1,31.68,True
12352,7420,26,1,151.46,False
12353,7421,75,1,180.57,False
12354,7421,24,2,384.85,False
12355,7421,7,1,67.82,False
12356,7421,83,1,227.53,False
12357,7422,52,1,144.18,True
12358,7422,61,1,285.01,False
12359,7422,13,1,309.63,False
12360,7423,37,1,148.98,True
12361,7423,51,1,137.37,True
12362,7424,12,1,224.29,False
12363,7424,78,1,409.66,False
12364,7425,74,1,253.57,False
12365,7425,13,2,322.33,False
12366,7426,80,1,277.58,False
12367,7426,46,2,100.98,False
12368,7427,75,1,180.57,False
12369,7428,37,2,204.25,True
12370,7428,36,1,190.84,False
12371,7429,64,2,272.97,False
12372,7430,98,1,205.28,False
12373,7431,75,1,160.98,True
12374,7431,47,1,28.47,True
12375,7431,50,2,146.09,False
12376,7432,37,1,204.25,False
12377,7433,61,3,294.52,False
12378,7433,49,2,145.99,False
12379,7434,25,1,297.02,False
12380,7434,88,1,59.93,False
12381,7434,20,4,264.7,False
12382,7435,83,1,227.53,False
12383,7436,32,1,103.93,True
12384,7437,75,1,149.3,False
12385,7438,64,1,291.17,False
12386,7439,113,4,266.11,False
12387,7440,9,2,115.93,False
12388,7440,45,2,49.73,True
12389,7440,43,1,211.53,True
12390,7441,54,1,130.39,False
12391,7442,36,1,156.89,True
12392,7442,85,2,208.16,False
12393,7443,56,1,204.45,True
12394,7443,24,1,384.85,False
12395,7443,80,1,326.1,False
12396,7443,11,1,458.1,False
12397,7444,22,1,525.47,False
12398,7445,16,1,175.13,False
12399,7445,5,2,181.9,False
12400,7446,21,1,583.65,False
12401,7447,36,1,154.92,False
12402,7448,15,5,374.52,False
12403,7448,79,3,82.66,False
12404,7449,89,1,242.39,True
12405,7450,80,1,285.37,False
12406,7451,47,2,29.69,True
12407,7452,13,2,271.58,False
12408,7453,110,1,111.46,False
12409,7453,52,1,174.91,True
12410,7454,23,1,229.04,False
12411,7455,68,1,217.76,False
12412,7456,35,1,154.3,False
12413,7457,111,1,174.02,False
12414,7457,32,2,160.78,False
12415,7457,85,1,253.21,False
12416,7457,67,3,219.06,True
12417,7458,57,2,74.78,False
12418,7458,102,1,28.15,False
12419,7458,40,1,156.35,False
12420,7458,19,1,458.96,False
12421,7459,87,2,394.52,True
12422,7460,37,1,189.16,False
12423,7461,70,1,140.0,False
12424,7462,89,1,211.51,False
12425,7462,12,1,195.72,False
12426,7463,69,1,389.99,True
12427,7464,88,1,81.47,True
12428,7464,39,1,180.6,False
12429,7465,87,1,261.49,False
12430,7466,38,3,131.85,False
12431,7466,16,1,168.36,False
12432,7467,45,2,43.12,False
12433,7468,48,1,199.79,False
12434,7468,85,1,232.55,False
12435,7469,30,1,292.79,True
12436,7469,34,1,26.71,False
12437,7470,43,1,211.53,True
12438,7470,15,1,374.52,False
12439,7471,5,1,134.16,False
12440,7472,71,2,384.15,False
12441,7472,5,1,182.58,False
12442,7472,24,1,362.76,False
12443,7473,69,4,317.92,False
12444,7473,37,4,166.5,False
12445,7473,45,1,40.54,False
12446,7474,63,1,317.13,False
12447,7475,55,1,81.59,False
12448,7476,92,2,286.16,False
12449,7477,55,1,76.31,False
12450,7478,28,2,196.3,False
12451,7479,93,1,113.65,False
12452,7479,63,2,320.37,True
12453,7480,8,7,488.95,True
12454,7481,85,1,253.21,False
12455,7481,39,1,180.6,True
12456,7482,37,1,128.86,True
12457,7482,15,1,236.28,True
12458,7483,24,1,384.85,False
12459,7484,33,2,54.64,False
12460,7485,45,2,43.48,False
12461,7486,59,3,67.24,True
12462,7486,103,1,124.77,False
12463,7486,51,1,123.85,False
12464,7487,32,1,160.78,True
12465,7487,32,1,160.78,False
12466,7488,25,1,403.78,False
12467,7488,25,4,403.78,True
12468,7489,66,1,154.47,False
12469,7489,59,1,75.8,False
12470,7490,21,3,582.23,False
12471,7491,49,1,156.22,True
12472,7492,85,1,178.92,False
12473,7492,45,1,35.14,False
12474,7493,68,1,251.83,False
12475,7493,45,2,49.73,True
12476,7494,37,3,148.16,True
12477,7494,110,2,80.85,False
12478,7494,55,1,59.19,False
12479,7495,24,1,384.85,False
12480,7495,92,1,286.16,True
12481,7496,21,1,642.5,True
12482,7497,17,1,416.92,False
12483,7497,66,1,197.0,False
12484,7498,18,5,235.03,False
12485,7499,53,3,197.92,True
12486,7500,21,2,406.0,False
12487,7500,29,1,312.79,True
12488,7501,23,1,215.28,False
12489,7502,79,2,77.75,False
12490,7503,78,1,329.0,False
12491,7503,26,1,140.17,False
12492,7503,101,2,111.79,False
12493,7503,12,3,180.13,False
12494,7504,58,1,90.63,True
12495,7505,10,1,412.17,False
12496,7506,32,2,149.17,False
12497,7507,43,5,134.68,False
12498,7507,18,1,192.57,True
12499,7507,43,3,134.68,False
12500,7508,3,1,70.21,False
12501,7509,5,2,116.82,False
12502,7510,13,1,312.82,False
12503,7511,68,3,211.01,False
12504,7511,114,1,92.44,False
12505,7512,30,2,384.83,False
12506,7512,42,1,23.25,False
12507,7512,64,1,251.28,False
12508,7513,25,4,362.39,False
12509,7513,105,2,45.21,False
12510,7513,101,3,124.93,False
12511,7514,110,3,89.4,False
12512,7515,18,1,284.21,False
12513,7516,81,2,124.54,False
12514,7517,118,1,36.43,False
12515,7517,14,1,355.29,False
12516,7518,41,5,179.09,False
12517,7518,57,1,91.38,True
12518,7518,13,1,334.16,False
12519,7518,95,1,145.89,False
12520,7519,35,4,154.3,False
12521,7519,60,1,165.34,False
12522,7520,35,1,154.3,False
12523,7520,58,2,120.83,False
12524,7521,55,4,59.44,False
12525,7522,56,1,204.45,True
12526,7522,88,1,81.47,False
12527,7522,58,1,120.83,False
12528,7523,53,1,170.69,True
12529,7524,73,2,105.6,False
12530,7524,70,2,144.26,False
12531,7525,49,1,160.06,False
12532,7525,114,1,103.03,False
12533,7526,96,3,25.01,False
12534,7527,83,2,227.53,False
12535,7528,58,1,113.99,False
12536,7528,65,1,66.57,False
12537,7528,49,2,161.69,False
12538,7528,3,1,66.24,False
12539,7529,99,1,105.86,False
12540,7530,29,1,452.88,False
12541,7530,55,1,74.65,False
12542,7530,64,1,266.39,False
12543,7531,5,1,156.37,True
12544,7531,32,3,129.8,True
12545,7532,57,1,92.07,False
12546,7532,79,1,74.09,False
12547,7533,119,2,177.92,True
12548,7534,17,3,398.53,False
12549,7535,106,1,131.51,False
12550,7535,104,2,90.86,False
12551,7536,77,4,355.15,False
12552,7537,67,1,140.0,False
12553,7538,66,1,189.02,False
12554,7538,68,3,228.43,False
12555,7539,65,1,70.56,False
12556,7539,32,1,160.78,False
12557,7540,80,1,252.96,True
12558,7541,81,1,187.96,False
12559,7541,76,1,356.83,False
12560,7542,31,1,146.68,False
12561,7542,67,1,195.88,False
12562,7542,118,2,34.73,True
12563,7542,30,1,398.74,False
12564,7543,28,4,124.95,False
12565,7544,7,3,54.73,False
12566,7544,32,3,129.75,True
12567,7544,74,1,238.47,False
12568,7545,33,4,45.47,False
12569,7545,3,1,58.42,True
12570,7546,89,2,224.4,False
12571,7547,1,2,608.44,False
12572,7548,5,2,193.7,True
12573,7549,69,1,389.99,False
12574,7550,120,2,98.63,False
12575,7550,58,1,82.64,True
12576,7550,2,2,404.12,False
12577,7550,57,1,70.25,False
12578,7551,25,2,346.69,False
12579,7551,90,2,247.2,False
12580,7552,112,1,31.96,False
12581,7553,26,1,120.77,False
12582,7554,61,2,345.76,False
12583,7554,41,1,201.31,False
12584,7555,61,1,314.5,True
12585,7556,67,1,219.06,False
12586,7556,86,2,332.54,False
12587,7557,60,2,165.34,False
12588,7557,101,2,139.2,False
12589,7558,7,1,67.82,True
12590,7558,56,5,204.45,False
12591,7558,30,3,445.92,False
12592,7558,73,1,126.67,False
12593,7559,105,1,47.76,False
12594,7559,38,2,138.48,False
12595,7559,88,1,77.25,False
12596,7559,120,5,136.75,False
12597,7560,72,2,157.96,False
12598,7560,55,3,60.89,False
12599,7560,6,2,192.06,False
12600,7561,42,1,22.29,False
12601,7562,3,1,44.32,False
12602,7563,41,1,201.31,True
12603,7564,44,2,32.61,False
12604,7564,3,1,46.3,True
12605,7565,22,3,443.6,False
12606,7566,112,3,45.72,False
12607,7566,55,1,76.17,True
12608,7566,39,1,168.61,True
12609,7567,94,3,121.8,True
12610,7567,60,3,100.26,False
12611,7568,58,1,120.83,False
12612,7569,108,1,89.12,False
12613,7570,39,2,144.9,True
12614,7571,53,5,163.23,False
12615,7572,18,1,230.8,True
12616,7573,49,2,156.6,False
12617,7574,57,1,68.48,False
12618,7575,80,2,280.25,True
12619,7576,71,1,246.56,False
12620,7577,14,1,348.66,True
12621,7578,22,1,525.47,False
12622,7579,25,1,272.23,False
12623,7580,9,2,88.21,False
12624,7581,16,1,163.81,False
12625,7582,62,1,88.63,False
12626,7583,82,1,226.91,False
12627,7584,18,2,302.45,True
12628,7585,88,1,76.39,False
12629,7585,12,1,210.29,False
12630,7585,73,3,118.77,False
12631,7586,109,1,81.03,False
12632,7586,14,1,283.62,False
12633,7587,11,2,458.1,True
12634,7587,55,2,81.59,False
12635,7588,42,1,18.97,False
12636,7588,52,1,123.14,False
12637,7589,53,2,192.98,True
12638,7590,38,2,125.95,True
12639,7590,11,2,395.07,False
12640,7590,7,2,58.49,False
12641,7591,61,5,345.76,True
12642,7591,83,2,227.53,True
12643,7592,60,3,141.33,True
12644,7592,57,1,87.81,False
12645,7593,48,1,217.54,False
12646,7594,65,1,66.83,False
12647,7595,96,1,23.98,False
12648,7596,20,1,227.31,False
12649,7597,72,3,129.68,False
12650,7597,11,3,280.68,True
12651,7598,57,3,68.73,True
12652,7599,38,1,130.54,False
12653,7599,10,1,398.01,False
12654,7600,114,1,68.76,False
12655,7601,16,1,168.05,False
12656,7601,27,2,240.28,False
12657,7602,63,3,351.9,False
12658,7603,117,2,215.41,False
12659,7604,9,1,104.39,False
12660,7604,70,1,155.81,False
12661,7604,41,1,181.28,False
12662,7605,81,3,163.51,False
12663,7606,17,1,394.03,True
12664,7606,8,2,496.51,False
12665,7607,2,2,559.59,False
12666,7607,49,3,162.31,False
12667,7607,4,1,97.71,False
12668,7608,8,1,410.54,False
12669,7608,41,1,148.73,False
12670,7609,65,2,70.56,False
12671,7610,40,1,152.4,False
12672,7610,20,1,255.34,False
12673,7611,112,1,41.0,False
12674,7611,43,4,177.09,False
12675,7611,23,1,209.94,False
12676,7612,55,2,81.59,False
12677,7613,22,3,458.68,False
12678,7614,71,6,258.01,False
12679,7614,20,1,227.81,False
12680,7615,7,1,57.44,False
12681,7615,12,4,189.95,False
12682,7616,95,1,139.06,False
12683,7616,42,1,22.84,True
12684,7616,38,5,123.84,False
12685,7617,90,2,263.38,False
12686,7617,27,2,243.93,False
12687,7618,56,3,123.18,False
12688,7618,61,1,208.32,True
12689,7618,37,1,123.06,False
12690,7619,48,4,203.53,False
12691,7620,61,1,314.4,False
12692,7620,68,1,228.99,False
12693,7621,90,6,265.19,False
12694,7621,83,4,209.58,False
12695,7621,77,2,346.43,False
12696,7621,22,1,484.01,False
12697,7622,38,2,99.12,False
12698,7623,4,2,103.18,True
12699,7623,102,1,38.67,False
12700,7623,33,1,54.64,False
12701,7624,29,1,422.09,False
12702,7625,31,1,148.61,True
12703,7626,43,1,193.78,False
12704,7627,32,1,132.06,False
12705,7628,57,1,73.72,False
12706,7629,9,1,80.63,False
12707,7630,61,1,300.02,False
12708,7631,89,3,242.39,False
12709,7631,34,2,40.68,False
12710,7632,61,2,251.82,False
12711,7633,119,1,187.54,False
12712,7633,26,4,174.53,False
12713,7634,13,1,342.42,False
12714,7634,32,1,146.57,False
12715,7635,7,1,44.55,False
12716,7636,81,1,142.34,False
12717,7637,47,1,28.75,True
12718,7638,120,2,108.8,False
12719,7638,43,2,159.58,False
12720,7639,88,1,76.92,False
12721,7640,8,3,527.29,False
12722,7641,28,1,182.08,False
12723,7641,37,3,179.47,False
12724,7641,41,1,176.89,False
12725,7642,97,1,178.42,False
12726,7642,51,1,188.33,False
12727,7642,113,2,266.11,False
12728,7642,118,3,38.84,False
12729,7643,49,1,111.56,True
12730,7644,53,1,211.88,False
12731,7644,109,1,108.23,False
12732,7645,42,1,23.32,False
12733,7646,49,2,159.26,False
12734,7647,35,1,154.3,False
12735,7648,52,3,161.39,False
12736,7648,59,1,94.35,False
12737,7648,59,2,94.35,False
12738,7649,34,1,40.68,False
12739,7649,25,2,403.78,False
12740,7649,13,1,375.63,False
12741,7650,56,1,185.05,False
12742,7650,2,2,534.83,True
12743,7651,65,1,47.93,False
12744,7652,88,2,81.47,True
12745,7652,52,1,174.91,False
12746,7653,8,1,555.69,False
12747,7654,8,1,555.69,False
12748,7655,85,1,165.12,False
12749,7655,83,1,148.37,False
12750,7655,86,1,216.85,False
12751,7655,62,1,96.29,False
12752,7656,70,1,142.18,False
12753,7657,100,1,37.76,False
12754,7657,71,1,288.74,False
12755,7658,30,2,279.37,True
12756,7659,43,3,189.32,False
12757,7660,85,1,215.91,False
12758,7661,8,2,555.69,False
12759,7662,16,1,163.61,False
12760,7663,73,1,126.67,True
12761,7664,83,3,227.53,False
12762,7665,57,2,75.41,False
12763,7666,36,1,178.49,False
12764,7667,5,1,148.66,False
12765,7668,40,1,173.32,False
12766,7669,51,1,170.87,True
12767,7670,42,5,26.94,False
12768,7671,65,2,70.56,False
12769,7672,95,1,164.0,True
12770,7673,33,2,42.08,False
12771,7673,7,1,52.23,False
12772,7674,41,2,189.41,False
12773,7675,79,1,66.67,False
12774,7675,25,2,325.69,True
12775,7676,91,2,76.25,False
12776,7676,38,1,146.05,False
12777,7677,103,2,169.95,False
12778,7678,31,1,120.56,False
12779,7679,50,1,142.47,False
12780,7679,10,1,387.14,True
12781,7680,45,2,49.73,False
12782,7680,7,3,67.82,False
12783,7681,13,1,375.63,False
12784,7681,55,1,81.59,False
12785,7682,96,1,20.99,False
12786,7683,91,1,76.25,False
12787,7684,67,4,219.06,False
12788,7685,11,1,327.04,False
12789,7685,98,1,146.55,False
12790,7685,46,1,84.69,True
12791,7685,30,1,318.34,True
12792,7686,4,1,67.52,True
12793,7687,95,1,114.52,False
12794,7688,59,1,63.49,False
12795,7689,113,1,266.11,False
12796,7689,49,3,171.39,False
12797,7690,106,1,174.66,False
12798,7690,70,3,157.94,False
12799,7691,61,4,323.11,False
12800,7692,22,3,381.12,False
12801,7693,54,1,170.73,False
12802,7694,5,1,182.7,False
12803,7695,86,1,215.19,False
12804,7696,117,3,194.71,False
12805,7697,11,1,458.1,False
12806,7698,55,1,68.87,False
12807,7699,44,1,43.39,False
12808,7700,52,4,174.91,True
12809,7701,24,1,348.56,False
12810,7702,24,1,359.91,False
12811,7702,53,3,198.15,True
12812,7703,13,3,347.61,False
12813,7703,42,3,24.93,False
12814,7704,71,1,378.32,False
12815,7704,13,1,348.7,False
12816,7705,23,4,213.9,False
12817,7705,15,2,319.47,False
12818,7705,92,1,244.09,False
12819,7706,25,1,331.18,False
12820,7707,77,2,346.43,False
12821,7708,71,1,349.34,False
12822,7709,26,1,162.73,False
12823,7710,36,1,168.78,True
12824,7711,49,1,155.83,True
12825,7711,26,1,158.68,False
12826,7712,48,2,185.97,False
12827,7713,89,2,242.39,False
12828,7713,87,2,394.52,True
12829,7714,67,4,155.18,False
12830,7714,72,5,149.94,False
12831,7715,80,1,234.96,False
12832,7715,52,1,126.02,False
12833,7716,46,2,118.63,False
12834,7716,70,1,173.03,False
12835,7717,44,1,43.9,False
12836,7718,113,1,217.01,False
12837,7719,100,1,53.29,False
12838,7719,44,2,49.44,False
12839,7720,3,2,70.21,True
12840,7721,38,1,125.56,False
12841,7721,38,2,125.56,True
12842,7722,65,1,50.83,False
12843,7723,17,1,408.63,False
12844,7723,97,4,165.32,False
12845,7723,113,1,246.58,True
12846,7723,101,3,128.98,False
12847,7724,41,2,187.88,False
12848,7724,81,3,175.42,False
12849,7724,65,3,65.85,False
12850,7725,29,1,403.52,True
12851,7726,32,1,136.58,False
12852,7727,71,1,351.18,False
12853,7728,47,4,29.83,True
12854,7728,108,2,117.41,False
12855,7729,25,1,332.23,False
12856,7729,65,1,58.06,False
12857,7729,38,1,120.17,False
12858,7730,11,1,458.1,False
12859,7731,69,2,347.4,False
12860,7732,75,1,170.22,False
12861,7732,62,1,139.2,True
12862,7733,32,1,160.78,False
12863,7733,52,1,174.91,True
12864,7733,57,2,102.72,False
12865,7733,58,1,120.83,False
12866,7734,4,3,95.21,False
12867,7734,38,1,134.77,False
12868,7734,79,1,76.28,False
12869,7734,97,1,164.65,False
12870,7735,90,1,259.69,False
12871,7735,67,4,197.59,False
12872,7736,37,5,166.95,False
12873,7736,14,1,309.64,False
12874,7736,70,4,141.43,False
12875,7737,15,1,267.97,False
12876,7737,28,1,148.27,False
12877,7737,67,5,156.74,False
12878,7737,55,4,58.38,False
12879,7738,36,1,171.2,False
12880,7739,43,1,189.36,True
12881,7739,56,1,183.02,True
12882,7739,119,1,167.89,False
12883,7740,37,1,138.95,False
12884,7741,50,1,163.87,False
12885,7741,6,1,257.35,False
12886,7742,12,1,151.28,True
12887,7742,37,3,137.77,False
12888,7742,40,2,144.86,False
12889,7743,36,1,190.84,False
12890,7744,97,1,157.49,False
12891,7745,42,1,16.67,False
12892,7745,51,1,116.54,False
12893,7746,98,1,205.28,True
12894,7747,51,1,129.63,False
12895,7747,39,1,124.31,True
12896,7747,103,1,130.6,False
12897,7748,23,3,250.76,False
12898,7748,60,4,165.34,False
12899,7749,95,2,152.45,True
12900,7750,67,3,219.06,True
12901,7751,35,1,154.3,False
12902,7752,43,1,211.53,True
12903,7752,36,3,190.84,False
12904,7753,6,5,233.03,False
12905,7754,51,1,129.89,True
12906,7755,15,1,374.52,False
12907,7756,25,1,359.2,False
12908,7757,54,1,184.48,False
12909,7757,10,1,412.17,False
12910,7757,116,1,148.88,False
12911,7757,48,1,201.36,False
12912,7758,92,1,264.5,False
12913,7758,29,1,457.53,False
12914,7758,15,1,346.17,False
12915,7759,3,1,64.16,False
12916,7760,53,1,152.74,False
12917,7761,25,5,370.06,True
12918,7762,97,2,178.42,False
12919,7763,54,1,188.63,False
12920,7763,70,1,163.76,False
12921,7764,44,2,30.63,True
12922,7765,19,1,538.58,False
12923,7765,21,1,548.89,False
12924,7765,65,1,60.28,False
12925,7766,13,1,324.58,False
12926,7766,102,1,33.41,False
12927,7766,111,1,150.37,False
12928,7766,44,3,42.72,True
12929,7767,45,2,46.79,False
12930,7768,115,1,211.0,False
12931,7769,86,4,332.54,False
12932,7769,51,1,188.33,True
12933,7770,71,1,303.62,False
12934,7771,7,5,67.82,False
12935,7772,4,2,64.45,False
12936,7772,33,1,34.13,True
12937,7773,76,1,322.0,False
12938,7774,58,2,112.38,False
12939,7774,47,1,29.71,False
12940,7774,30,2,414.75,True
12941,7774,88,1,75.78,False
12942,7775,88,1,58.8,False
12943,7776,4,1,103.18,False
12944,7776,45,1,49.73,True
12945,7777,94,3,150.75,False
12946,7777,37,1,153.29,False
12947,7777,92,2,214.76,False
12948,7778,57,1,79.01,False
12949,7779,1,2,608.44,False
12950,7779,33,2,54.64,False
12951,7780,42,1,24.84,False
12952,7780,9,1,106.89,False
12953,7781,59,3,94.42,False
12954,7782,14,5,230.7,False
12955,7782,63,1,214.31,False
12956,7782,56,4,124.51,False
12957,7782,94,1,122.32,False
12958,7783,13,4,375.63,False
12959,7783,36,3,190.84,True
12960,7784,30,2,414.62,False
12961,7784,69,1,362.61,False
12962,7784,67,1,203.68,False
12963,7785,68,1,159.96,False
12964,7785,52,1,111.1,True
12965,7786,83,2,189.26,False
12966,7787,29,3,316.21,False
12967,7788,16,5,119.24,False
12968,7789,58,1,102.4,True
12969,7789,7,1,57.48,False
12970,7790,60,1,145.19,True
12971,7790,32,1,141.18,False
12972,7790,3,1,61.65,False
12973,7791,69,1,277.13,False
12974,7791,81,2,133.56,False
12975,7791,12,1,159.38,False
12976,7792,37,5,191.12,False
12977,7793,79,1,82.66,False
12978,7794,53,1,196.41,False
12979,7795,50,2,163.87,False
12980,7796,30,1,294.75,False
12981,7797,21,1,642.5,False
12982,7798,16,1,186.49,False
12983,7798,34,1,40.68,False
12984,7799,58,1,111.83,False
12985,7800,29,2,446.54,False
12986,7801,46,1,104.32,False
12987,7801,16,1,164.0,False
12988,7801,55,1,71.75,False
12989,7802,88,1,60.01,False
12990,7803,28,2,207.22,False
12991,7803,67,4,219.06,False
12992,7804,35,1,154.3,True
12993,7804,35,1,154.3,False
12994,7804,42,3,26.94,False
12995,7805,66,2,208.38,False
12996,7805,28,1,207.22,False
12997,7806,28,1,127.13,True
12998,7806,88,4,49.98,False
12999,7807,56,1,176.32,False
13000,7807,23,1,216.26,False
13001,7808,59,3,102.25,False
13002,7809,26,2,140.83,False
13003,7809,32,2,129.73,False
13004,7810,115,1,202.89,False
13005,7810,57,3,91.45,True
13006,7811,9,3,108.75,False
13007,7811,32,2,150.83,False
13008,7812,38,4,137.81,False
13009,7812,14,2,357.45,False
13010,7812,87,2,372.27,False
13011,7813,30,1,315.89,False
13012,7813,42,1,19.08,True
13013,7813,13,1,266.1,False
13014,7814,46,3,96.54,False
13015,7815,13,1,375.63,False
13016,7815,59,2,102.25,False
13017,7815,70,1,173.03,True
13018,7816,13,4,319.74,False
13019,7816,1,1,517.9,True
13020,7817,54,1,163.71,False
13021,7817,13,1,308.54,False
13022,7817,60,1,135.81,True
13023,7817,13,1,308.54,False
13024,7818,88,1,55.9,False
13025,7819,80,1,203.03,False
13026,7820,12,2,140.94,False
13027,7820,48,2,136.7,False
13028,7820,31,3,103.08,False
13029,7821,78,2,307.08,False
13030,7821,117,1,161.47,False
13031,7821,116,2,120.57,False
13032,7822,10,4,388.17,False
13033,7823,79,2,68.31,True
13034,7824,112,2,46.0,False
13035,7824,30,1,418.85,False
13036,7825,90,1,255.38,False
13037,7826,14,1,240.17,True
13038,7827,34,1,31.51,False
13039,7828,72,1,211.66,True
13040,7829,42,2,17.07,False
13041,7830,35,2,142.93,False
